Epoch	train_loss	val_loss	metric	epoch_time	learing_rate	time_stamp
1	2.08422	2.04968	5.7971	107.409s	4.52254e-06	2023-04-09 07:25:01
2	2.07066	2.0588	6.28019	107.112s	3.27254e-06	2023-04-09 07:26:50
3	2.06328	2.06842	5.31401	107.908s	1.72746e-06	2023-04-09 07:28:41
4	2.05574	2.05552	7.72947	109.258s	4.77458e-07	2023-04-09 07:30:32
5	2.0576	2.06517	8.21256	108.664s	0	2023-04-09 07:32:27
6	2.05901	2.0517	6.28019	106.86s	4.77458e-07	2023-04-09 07:34:19
7	2.05066	2.04523	7.72947	107.861s	1.72746e-06	2023-04-09 07:36:08
8	2.05283	2.05919	8.69565	107.618s	3.27254e-06	2023-04-09 07:37:58
9	2.04031	2.05478	8.21256	105.61s	4.52254e-06	2023-04-09 07:39:47
10	2.02375	2.01575	11.1111	105.034s	5e-06	2023-04-09 07:41:34
11	1.99821	2.01028	13.5266	109.828s	4.52254e-06	2023-04-09 07:43:27
12	1.98735	1.99481	10.628	104.981s	3.27254e-06	2023-04-09 07:45:16
13	1.95264	1.9928	11.5942	105.162s	1.72746e-06	2023-04-09 07:47:03
14	1.95549	1.97649	12.0773	108.839s	4.77458e-07	2023-04-09 07:48:53
15	1.94693	1.99553	9.66184	107.812s	0	2023-04-09 07:50:43
16	1.93776	1.98493	9.66184	111.136s	4.77458e-07	2023-04-09 07:52:36
17	1.94055	1.99002	10.1449	107.922s	1.72746e-06	2023-04-09 07:54:25
18	1.94269	1.98133	12.0773	110.497s	3.27254e-06	2023-04-09 07:56:18
19	1.9505	1.95502	11.5942	107.536s	4.52254e-06	2023-04-09 07:58:07
20	1.92825	1.95725	11.1111	108.919s	5e-06	2023-04-09 07:59:58
21	1.92131	1.95561	13.0435	106.718s	4.52254e-06	2023-04-09 08:01:49
22	1.9386	1.96064	14.4928	107.212s	3.27254e-06	2023-04-09 08:03:39
23	1.91226	1.94435	13.0435	109.117s	1.72746e-06	2023-04-09 08:05:32
24	1.88732	1.96476	12.5604	106.361s	4.77458e-07	2023-04-09 08:07:20
25	1.8869	1.9486	11.1111	108.064s	0	2023-04-09 08:09:10
26	1.90847	1.96708	13.0435	107.087s	4.77458e-07	2023-04-09 08:10:59
27	1.90808	1.93196	14.4928	105.348s	1.72746e-06	2023-04-09 08:12:46
28	1.90113	1.93941	13.0435	106.471s	3.27254e-06	2023-04-09 08:14:34
29	1.89741	1.9437	9.66184	109.599s	4.52254e-06	2023-04-09 08:16:26
30	1.92254	1.89094	14.4928	109.36s	5e-06	2023-04-09 08:18:17
31	1.90311	1.976	12.0773	108.843s	4.52254e-06	2023-04-09 08:20:07
32	1.8746	1.94611	13.5266	106.411s	3.27254e-06	2023-04-09 08:21:56
33	1.87655	1.93007	14.4928	108.374s	1.72746e-06	2023-04-09 08:23:46
34	1.82576	1.93585	16.9082	106.943s	4.77458e-07	2023-04-09 08:25:34
35	1.84939	1.91491	14.9758	107.871s	0	2023-04-09 08:27:26
36	1.85394	1.95323	15.942	106.355s	4.77458e-07	2023-04-09 08:29:14
37	1.85347	1.92287	14.4928	108.584s	1.72746e-06	2023-04-09 08:31:04
38	1.82832	1.89803	15.4589	110.083s	3.27254e-06	2023-04-09 08:32:58
39	1.85512	1.9308	11.5942	104.74s	4.52254e-06	2023-04-09 08:34:47
40	1.83581	1.8916	15.4589	106.472s	5e-06	2023-04-09 08:36:36
41	1.81208	1.96059	14.0097	108.636s	4.52254e-06	2023-04-09 08:38:27
42	1.83175	1.90186	14.9758	108.095s	3.27254e-06	2023-04-09 08:40:16
43	1.84434	1.92127	14.0097	106.869s	1.72746e-06	2023-04-09 08:42:05
44	1.80198	1.90069	14.4928	105.639s	4.77458e-07	2023-04-09 08:43:53
45	1.82089	1.90701	15.942	105.973s	0	2023-04-09 08:45:40
46	1.79558	1.93055	17.3913	105.832s	4.77458e-07	2023-04-09 08:47:28
47	1.81004	1.91644	18.3575	106.142s	1.72746e-06	2023-04-09 08:49:18
48	1.82589	1.84547	19.8068	108.778s	3.27254e-06	2023-04-09 08:51:10
49	1.82772	1.92285	17.3913	108.157s	4.52254e-06	2023-04-09 08:53:02
50	1.81812	1.84454	19.3237	106.309s	5e-06	2023-04-09 08:54:50
