Epoch	train_loss	val_loss	metric	epoch_time	learing_rate	time_stamp
1	2.10871	2.07959	13.75	131.28s	0.000452254	2023-04-16 04:36:29
2	2.07678	2.07753	11.25	130.285s	0.000327254	2023-04-16 04:38:41
3	2.06115	2.07913	15	125.175s	0.000172746	2023-04-16 04:40:48
4	2.03175	2.06622	20	127.247s	4.77458e-05	2023-04-16 04:42:59
5	1.99982	2.08452	18.75	130.093s	0	2023-04-16 04:45:12
6	1.9954	2.07249	11.25	130.018s	4.77458e-05	2023-04-16 04:47:26
7	1.99748	2.08138	20	126.845s	0.000172746	2023-04-16 04:49:37
8	2.03428	2.07886	15	125.224s	0.000327254	2023-04-16 04:51:46
9	2.06353	2.08321	12.5	126.15s	0.000452254	2023-04-16 04:53:54
10	2.05712	2.07373	15	127.869s	0.0005	2023-04-16 04:56:03
11	2.02077	2.09671	13.75	132.156s	0.000452254	2023-04-16 04:58:17
12	2.00968	2.12309	17.5	128.958s	0.000327254	2023-04-16 05:00:28
13	1.97337	2.11541	16.25	130.318s	0.000172746	2023-04-16 05:02:40
14	1.94069	2.13161	13.75	128.763s	4.77458e-05	2023-04-16 05:04:51
15	1.93218	2.13202	17.5	131.4s	0	2023-04-16 05:07:04
16	1.94908	2.12176	12.5	127.719s	4.77458e-05	2023-04-16 05:09:13
17	1.94296	2.07523	13.75	133.805s	0.000172746	2023-04-16 05:11:29
18	1.95847	2.09883	13.75	130.146s	0.000327254	2023-04-16 05:13:41
19	1.95574	2.12315	12.5	127.029s	0.000452254	2023-04-16 05:15:52
20	1.98394	2.16484	17.5	131.604s	0.0005	2023-04-16 05:18:07
21	1.98752	2.08929	18.75	127.422s	0.000452254	2023-04-16 05:20:18
22	1.94853	2.148	11.25	124.562s	0.000327254	2023-04-16 05:22:24
23	1.96138	2.08195	22.5	124.581s	0.000172746	2023-04-16 05:24:30
24	1.93189	2.05042	22.5	123.827s	4.77458e-05	2023-04-16 05:26:38
25	1.92766	2.06285	23.75	122.109s	0	2023-04-16 05:28:42
26	1.90586	2.06631	17.5	120.284s	4.77458e-05	2023-04-16 05:30:46
27	1.92363	2.05406	23.75	120.027s	0.000172746	2023-04-16 05:32:47
28	1.92052	2.11106	15	120.856s	0.000327254	2023-04-16 05:34:50
29	1.93945	2.09857	10	120.716s	0.000452254	2023-04-16 05:36:52
30	1.95742	2.14552	13.75	122.264s	0.0005	2023-04-16 05:38:56
31	1.93908	2.07084	12.5	118.472s	0.000452254	2023-04-16 05:40:57
32	1.9518	2.07598	15	122.446s	0.000327254	2023-04-16 05:43:03
33	1.92797	2.10416	16.25	121.79s	0.000172746	2023-04-16 05:45:08
34	1.90099	2.09984	10	122.16s	4.77458e-05	2023-04-16 05:47:12
35	1.90424	2.1233	7.5	122.992s	0	2023-04-16 05:49:17
36	1.89542	2.10331	10	120.004s	4.77458e-05	2023-04-16 05:51:19
37	1.88904	2.13087	7.5	124.336s	0.000172746	2023-04-16 05:53:25
38	1.89927	2.07288	12.5	119.183s	0.000327254	2023-04-16 05:55:26
39	1.93567	2.11997	17.5	118.122s	0.000452254	2023-04-16 05:57:26
40	1.96643	2.06967	12.5	122.657s	0.0005	2023-04-16 05:59:30
41	1.98752	2.24374	15	124.195s	0.000452254	2023-04-16 06:01:36
42	1.95796	2.08743	8.75	119.502s	0.000327254	2023-04-16 06:03:37
43	1.91495	2.1997	10	120.638s	0.000172746	2023-04-16 06:05:40
44	1.90476	2.13395	15	123.12s	4.77458e-05	2023-04-16 06:07:44
45	1.87525	2.14174	16.25	119.282s	0	2023-04-16 06:09:46
46	1.9029	2.15282	12.5	120.073s	4.77458e-05	2023-04-16 06:11:47
47	1.88067	2.16292	16.25	122.716s	0.000172746	2023-04-16 06:13:52
48	1.89265	2.15159	15	122.74s	0.000327254	2023-04-16 06:15:59
49	1.91939	2.07202	17.5	122.664s	0.000452254	2023-04-16 06:18:05
50	1.95031	2.11924	20	119.362s	0.0005	2023-04-16 06:20:07
