Epoch	train_loss	val_loss	metric	epoch_time	learing_rate	time_stamp
1	2.09159	2.0798	12.5	124.869s	0.000452254	2023-04-16 08:05:24
2	2.0747	2.08362	16.25	123.34s	0.000327254	2023-04-16 08:07:29
3	2.04933	2.0924	13.75	126.812s	0.000172746	2023-04-16 08:09:40
4	1.97117	2.08207	16.25	123.714s	4.77458e-05	2023-04-16 08:11:45
5	1.96586	2.08778	16.25	124.002s	0	2023-04-16 08:13:51
6	1.9442	2.06853	16.25	121.639s	4.77458e-05	2023-04-16 08:15:54
7	1.97916	2.05571	16.25	122.424s	0.000172746	2023-04-16 08:17:58
8	1.98646	2.12847	11.25	120.809s	0.000327254	2023-04-16 08:20:01
9	2.01415	2.08097	12.5	118.937s	0.000452254	2023-04-16 08:22:02
10	2.02579	2.09265	13.75	120.108s	0.0005	2023-04-16 08:24:04
11	2.02261	2.11149	13.75	124.054s	0.000452254	2023-04-16 08:26:09
12	1.99713	2.05267	16.25	117.952s	0.000327254	2023-04-16 08:28:09
13	1.97269	2.03685	25	120.722s	0.000172746	2023-04-16 08:30:12
14	1.95113	2.078	15	124.224s	4.77458e-05	2023-04-16 08:32:20
15	1.92378	2.07778	16.25	118.614s	0	2023-04-16 08:34:22
16	1.91081	2.10094	12.5	121.419s	4.77458e-05	2023-04-16 08:36:27
17	1.91821	2.0904	12.5	116.594s	0.000172746	2023-04-16 08:38:25
18	1.94507	2.06065	16.25	119.653s	0.000327254	2023-04-16 08:40:27
19	1.939	2.02446	21.25	122.751s	0.000452254	2023-04-16 08:42:31
20	1.96465	2.10804	12.5	122.21s	0.0005	2023-04-16 08:44:35
21	1.9888	2.09051	22.5	123.611s	0.000452254	2023-04-16 08:46:43
22	1.96392	2.07847	18.75	122.949s	0.000327254	2023-04-16 08:48:49
23	1.91992	2.19185	12.5	123.475s	0.000172746	2023-04-16 08:50:54
24	1.91633	2.09606	12.5	122.982s	4.77458e-05	2023-04-16 08:52:59
25	1.88505	2.13599	10	123.639s	0	2023-04-16 08:55:04
26	1.90102	2.10277	12.5	122.58s	4.77458e-05	2023-04-16 08:57:09
27	1.90636	2.07468	11.25	121.517s	0.000172746	2023-04-16 08:59:12
28	1.9376	2.08191	13.75	121.792s	0.000327254	2023-04-16 09:01:15
29	1.94294	2.13172	18.75	124.101s	0.000452254	2023-04-16 09:03:21
30	1.94865	2.10125	12.5	124.55s	0.0005	2023-04-16 09:05:28
31	1.98495	2.09034	12.5	124.615s	0.000452254	2023-04-16 09:07:34
32	1.97355	2.08928	11.25	121.061s	0.000327254	2023-04-16 09:09:37
33	1.93564	2.09323	16.25	120.388s	0.000172746	2023-04-16 09:11:39
34	1.9215	2.0791	15	121.598s	4.77458e-05	2023-04-16 09:13:42
35	1.88627	2.0885	18.75	121.452s	0	2023-04-16 09:15:46
36	1.89816	2.11281	15	121.941s	4.77458e-05	2023-04-16 09:17:49
37	1.90973	2.10009	12.5	124.127s	0.000172746	2023-04-16 09:19:56
38	1.90874	2.15912	16.25	122.757s	0.000327254	2023-04-16 09:22:02
39	1.93202	2.15407	11.25	120.43s	0.000452254	2023-04-16 09:24:07
40	1.94359	2.06592	13.75	117.435s	0.0005	2023-04-16 09:26:06
41	1.93726	2.06715	12.5	123.388s	0.000452254	2023-04-16 09:28:11
42	1.95509	2.07763	17.5	122.698s	0.000327254	2023-04-16 09:30:16
43	1.93083	2.0772	16.25	120.72s	0.000172746	2023-04-16 09:32:18
44	1.89511	2.11172	12.5	121.621s	4.77458e-05	2023-04-16 09:34:21
45	1.89035	2.09401	15	120.744s	0	2023-04-16 09:36:24
46	1.88109	2.10939	15	121.384s	4.77458e-05	2023-04-16 09:38:27
47	1.89775	2.11547	11.25	121.984s	0.000172746	2023-04-16 09:40:31
48	1.91963	2.08012	16.25	122.042s	0.000327254	2023-04-16 09:42:35
49	1.90786	2.05961	18.75	120.555s	0.000452254	2023-04-16 09:44:37
50	1.9337	2.04431	15	121.355s	0.0005	2023-04-16 09:46:40
51  1.92343    2.08326    10    126.013s    0.000487764    2023-04-18 04:39:29
52  1.94338    2.09958    12.5    125.318s    0.000452254    2023-04-18 04:41:38
53  1.93592    2.0989    15    130.119s    0.000396946    2023-04-18 04:43:51
54  1.92032    2.14345    15    131.849s    0.000327254    2023-04-18 04:46:07
55  1.89328    2.13268    10    133.216s    0.00025     2023-04-18 04:48:22
56  1.88817    2.10406    12.5    131.292s    0.000172746    2023-04-18 04:50:35
57  1.85927    2.11853    16.25    129.908s    0.000103054    2023-04-18 04:52:46
58  1.85287    2.0863    15    124.912s    4.77458e-05    2023-04-18 04:54:55
59	1.86121	2.09315	15	132.008s	4.65773e-05	2023-04-18 04:59:38
60	1.8575	2.05977	13.75	129.024s	4.31864e-05	2023-04-18 05:01:50
61	1.84424	2.09049	15	132.48s	3.7905e-05	2023-04-18 05:04:04
62	1.86727	2.08793	13.75	126.289s	3.125e-05	2023-04-18 05:06:12
63	1.84247	2.07224	13.75	125.861s	2.38729e-05	2023-04-18 05:08:20
64	1.83574	2.10638	16.25	124.294s	1.64958e-05	2023-04-18 05:10:26
65	1.83398	2.09269	16.25	123.585s	9.84075e-06	2023-04-18 05:12:33
66	1.85356	2.08683	12.5	126.325s	4.55931e-06	2023-04-18 05:14:42
67	1.85855	2.0918	15	124.128s	1.16842e-06	2023-04-18 05:16:47
68	1.8454	2.08813	12.5	125.416s	0	2023-04-18 05:18:55
69	1.84228	2.07412	15	129.488s	1.22359e-05	2023-04-18 05:21:06
70	1.83706	2.08087	13.75	128.198s	4.77458e-05	2023-04-18 05:23:16
71	1.84777	2.11141	12.5	124.547s	0.000103054	2023-04-18 05:25:22
72	1.85886	2.13717	13.75	130.909s	0.000172746	2023-04-18 05:27:35
73	1.86175	2.07288	18.75	128.3s	0.00025	2023-04-18 05:29:45
74	1.87727	2.08916	12.5	126.345s	0.000327254	2023-04-18 05:31:55
75	1.87764	2.11012	15	128.247s	0.000396946	2023-04-18 05:34:08
76	1.88804	2.07589	16.25	124.56s	0.000452254	2023-04-18 05:36:16
77	1.89791	2.0736	12.5	130.014s	0.000487764	2023-04-18 05:38:28
78	1.90053	2.22269	12.5	130.392s	0.0005	2023-04-18 05:40:40
79	1.91287	2.10449	10	131.111s	0.000487764	2023-04-18 05:42:53
80	1.90143	2.20279	11.25	126.804s	0.000452254	2023-04-18 05:45:01
81	1.91001	2.09051	15	121.045s	0.000396946	2023-04-18 05:47:04
82	1.88025	2.07071	12.5	122.851s	0.000327254	2023-04-18 05:49:09
83	1.87817	2.12735	11.25	120.083s	0.00025	2023-04-18 05:51:11
84	1.84589	2.10163	17.5	122.34s	0.000172746	2023-04-18 05:53:15
85	1.84965	2.12935	18.75	120.41s	0.000103054	2023-04-18 05:55:17
86	1.84559	2.13909	12.5	121.75s	4.77458e-05	2023-04-18 05:57:21
87	1.8451	2.1446	15	123.32s	1.22359e-05	2023-04-18 05:59:26
88	1.81859	2.13459	13.75	124.165s	0	2023-04-18 06:01:32
89	1.8425	2.12118	13.75	125.05s	1.22359e-05	2023-04-18 06:03:38
90	1.83833	2.14812	13.75	123.046s	4.77458e-05	2023-04-18 06:05:43
91	1.82407	2.17256	15	121.204s	0.000103054	2023-04-18 06:07:46
92	1.82395	2.10804	20	123.769s	0.000172746	2023-04-18 06:09:52
93	1.85129	2.0559	8.75	121.609s	0.00025	2023-04-18 06:11:57
94	1.8655	2.14378	12.5	121.536s	0.000327254	2023-04-18 06:14:00
95	1.86495	2.07803	16.25	120.57s	0.000396946	2023-04-18 06:16:03
96	1.87224	2.096	10	122.175s	0.000452254	2023-04-18 06:18:07
97	1.87854	2.08017	13.75	122.977s	0.000487764	2023-04-18 06:20:11
98	1.88083	2.17064	10	120.298s	0.0005	2023-04-18 06:22:13
99	1.881	2.09873	10	122.151s	0.000487764	2023-04-18 06:24:17
100	1.88958	2.09886	12.5	122.072s	0.000452254	2023-04-18 06:26:21
