Epoch	train_loss	val_loss	metric	epoch_time	learing_rate	time_stamp
1	2.09194	2.08125	11.25	121.354s	0.000452254	2023-04-16 06:22:15
2	2.0759	2.06853	10	124.508s	0.000327254	2023-04-16 06:24:21
3	2.0508	2.08315	15	120.653s	0.000172746	2023-04-16 06:26:23
4	1.97715	2.13055	15	119.902s	4.77458e-05	2023-04-16 06:28:27
5	1.95717	2.09868	17.5	119.535s	0	2023-04-16 06:30:28
6	1.95559	2.08242	20	120.301s	4.77458e-05	2023-04-16 06:32:32
7	1.96514	2.06326	18.75	122.223s	0.000172746	2023-04-16 06:34:38
8	1.9796	2.09531	12.5	121.608s	0.000327254	2023-04-16 06:36:41
9	1.99134	2.40991	12.5	119.942s	0.000452254	2023-04-16 06:38:43
10	2.01893	2.09036	13.75	124.14s	0.0005	2023-04-16 06:40:49
11	1.99537	2.08286	17.5	124.91s	0.000452254	2023-04-16 06:42:56
12	1.96994	2.11233	7.5	120.227s	0.000327254	2023-04-16 06:44:57
13	1.95699	2.10142	11.25	117.747s	0.000172746	2023-04-16 06:46:59
14	1.92167	2.16488	12.5	122.094s	4.77458e-05	2023-04-16 06:49:05
15	1.89874	2.10523	12.5	120.585s	0	2023-04-16 06:51:09
16	1.90551	2.07639	13.75	122.533s	4.77458e-05	2023-04-16 06:53:13
17	1.91569	2.12352	12.5	121.737s	0.000172746	2023-04-16 06:55:17
18	1.93055	2.13319	13.75	119.177s	0.000327254	2023-04-16 06:57:18
19	1.94616	2.09837	16.25	120.368s	0.000452254	2023-04-16 06:59:20
20	1.95067	2.06729	12.5	123.716s	0.0005	2023-04-16 07:01:25
21	1.9566	2.0704	13.75	122.33s	0.000452254	2023-04-16 07:03:30
22	1.95809	2.09716	12.5	118.496s	0.000327254	2023-04-16 07:05:30
23	1.93622	2.22022	11.25	121.989s	0.000172746	2023-04-16 07:07:34
24	1.88308	2.18157	11.25	119.724s	4.77458e-05	2023-04-16 07:09:35
25	1.8774	2.13263	12.5	120.468s	0	2023-04-16 07:11:37
26	1.90441	2.12635	12.5	120.454s	4.77458e-05	2023-04-16 07:13:39
27	1.90772	2.09211	15	120.731s	0.000172746	2023-04-16 07:15:42
28	1.9011	2.09885	11.25	118.129s	0.000327254	2023-04-16 07:17:42
29	1.90266	2.18864	11.25	119.293s	0.000452254	2023-04-16 07:19:43
30	1.94489	2.14599	8.75	121.314s	0.0005	2023-04-16 07:21:46
31	1.93874	2.10657	15	122.762s	0.000452254	2023-04-16 07:23:52
32	1.94243	2.12917	16.25	122.609s	0.000327254	2023-04-16 07:25:59
33	1.94187	2.13527	11.25	123.445s	0.000172746	2023-04-16 07:28:05
34	1.8971	2.07689	12.5	121.042s	4.77458e-05	2023-04-16 07:30:07
35	1.86659	2.09598	17.5	121.234s	0	2023-04-16 07:32:11
36	1.88762	2.06884	21.25	122.698s	4.77458e-05	2023-04-16 07:34:15
37	1.87034	2.0853	12.5	120.485s	0.000172746	2023-04-16 07:36:19
38	1.88036	2.12505	7.5	119.716s	0.000327254	2023-04-16 07:38:21
39	1.9194	2.11342	11.25	122.13s	0.000452254	2023-04-16 07:40:24
40	1.92218	2.15509	15	124.211s	0.0005	2023-04-16 07:42:30
41	1.97626	2.12525	13.75	122.276s	0.000452254	2023-04-16 07:44:34
42	1.94236	2.19075	8.75	122.181s	0.000327254	2023-04-16 07:46:39
43	1.91605	2.11718	12.5	119.875s	0.000172746	2023-04-16 07:48:40
44	1.88548	2.12979	16.25	121.959s	4.77458e-05	2023-04-16 07:50:44
45	1.87475	2.11999	6.25	123.516s	0	2023-04-16 07:52:49
46	1.86687	2.12146	12.5	120.765s	4.77458e-05	2023-04-16 07:54:52
47	1.87438	2.19324	6.25	124.447s	0.000172746	2023-04-16 07:56:58
48	1.88659	2.23445	12.5	120.866s	0.000327254	2023-04-16 07:59:01
49	1.91026	2.25026	8.75	121.784s	0.000452254	2023-04-16 08:01:05
50	1.92256	2.1368	11.25	122.712s	0.0005	2023-04-16 08:03:12
